ID,REFERENCES,SIO2,TIO2,AL2O3,FEOT,MNO,MGO,CAO,CR2O3,FE SKARN,AU  SKARN,CU  SKARN,ZN  SKARN,W  SKARN,MO  SKARN,SN  SKARN
146,"Genetic environment of W skarn and Pb-Zn vein mineralization associated with the Imog granite in the Taebaeksan Mineralized District, South Korea",39.47,0.51,17.96,5.855,0.05,0.07,35.9,0,0,0,0,1,1,0,0
147,"Garnet Geochemistry of Reduced Skarn System: Implications for Fluid Evolution and Skarn Formation of the Zhuxiling W (Mo) Deposit, China",39.463,0.993,18.631,4.76,0.094,0.268,36.03,0.029,0,0,0,0,1,1,0
148,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.46,0.041,19.79,4.14,1.073,0.278,35.45,0,0,0,0,0,0,0,1
149,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.455,0.164,17.707,7.335,0.738,0.076,34.129,0,1,0,0,1,0,0,0
150,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.444,0.264,18.447,5.522,0.864,0.145,34.371,0,1,0,0,1,0,0,0
151,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",39.443,0.147,18.178,6.997,0.657,0.06,34.506,0,0,0,1,1,0,1,0
152,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.44,0.08,18.84,5.39,0.429,0,36.21,0,0,0,0,0,0,0,1
153,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.434,0,18.705,5.261,0.769,0.118,34.282,0,1,0,0,1,0,0,0
154,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.432,0,19.249,4.788,0.708,0.1,34.56,0,1,0,0,1,0,0,0
155,"Origin and evolution of the calcic and magnesian skarns hosting the El Valle-Boin芍s copper每gold deposit, Asturias (Spain)",39.43,0.22,17.86,10.6,0,0.14,37.31,0.06,0,1,1,0,0,0,0
156,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.43,0.296,17.378,7.991,0.926,0.083,33.88,0.001,1,0,0,1,0,0,0
157,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.43,0.14,19.29,4.81,0.905,0.266,35.55,0,0,0,0,0,0,0,1
158,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.42,0,19.67,4.51,0.354,0,36.25,0,0,0,0,0,0,0,1
159,"Genetic environment of W skarn and Pb-Zn vein mineralization associated with the Imog granite in the Taebaeksan Mineralized District, South Korea",39.42,0.87,17.17,6.337,0.29,0.11,35.18,0,0,0,0,1,1,0,0
160,"In situ LA-ICP-MS study of garnets in the Makeng Fe skarn deposit, eastern China: Fluctuating fluid flow, ore-forming conditions and implication for mineral exploration",39.419,0.384,9.172,16.222,2.932,0.768,30.303,0,1,0,0,0,0,0,0
161,"In situ LA-ICP-MS study of garnets in the Makeng Fe skarn deposit, eastern China: Fluctuating fluid flow, ore-forming conditions and implication for mineral exploration",39.412,0.416,9.004,16.297,3.136,0.935,29.924,0,1,0,0,0,0,0,0
162,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.41,0,19.53,4.59,0.334,0,36.38,0,0,0,0,0,0,0,1
163,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.407,0.325,17.558,7.097,0.786,0.093,33.587,0.015,1,0,0,1,0,0,0
164,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.4,0,20.48,2.88,0.799,0.086,36.51,0,0,0,0,0,0,0,1
165,"The Tongon Au Deposit, Northern C?te d＊Ivoire: An Example of Paleoproterozoic Au Skarn Mineralization",39.397,1.275,11.756,12.068,0.39,0,34.006,0,0,1,0,0,0,0,0
166,"Skarn Zonation of the Giant Jiama Cu-Mo-Au Deposit in Southern Tibet, SW China",39.388,0.125,15.752,8.321,0.777,0.049,37.081,0,0,1,1,0,0,1,0
167,"The Tongon Au Deposit, Northern C?te d＊Ivoire: An Example of Paleoproterozoic Au Skarn Mineralization",39.379,0.819,13.197,11.319,0.421,0,33.836,0,0,1,0,0,0,0,0
168,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.373,0.256,17.196,7.719,1.039,0.118,33.408,0.006,1,0,0,1,0,0,0
169,"Garnet Geochemistry of Reduced Skarn System: Implications for Fluid Evolution and Skarn Formation of the Zhuxiling W (Mo) Deposit, China",39.373,0.423,19.828,4.329,0.098,0.22,36.475,0,0,0,0,0,1,1,0
170,"Garnets in porphyry每skarn systems: A LA每ICP每MS, fluid inclusion, and stable isotope study of garnets from the Hongniu每Hongshan copper deposit, Zhongdian area, NW Yunnan Province, China",39.37,0.19,14.35,9.493,0.4,0.06,35.05,0,0,0,1,0,0,0,0
171,"Garnet Geochemistry of Reduced Skarn System: Implications for Fluid Evolution and Skarn Formation of the Zhuxiling W (Mo) Deposit, China",39.367,0.96,18.825,3.677,0.313,0.201,36.52,0.035,0,0,0,0,1,1,0
172,"Genetic environment of W skarn and Pb-Zn vein mineralization associated with the Imog granite in the Taebaeksan Mineralized District, South Korea",39.36,0.59,19.87,3.381,4.15,0,32.07,0,0,0,0,1,1,0,0
173,"Garnet Geochemistry of Reduced Skarn System: Implications for Fluid Evolution and Skarn Formation of the Zhuxiling W (Mo) Deposit, China",39.351,0.274,20.158,2.984,0.127,0.152,36.185,0.019,0,0,0,0,1,1,0
174,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.347,0.371,16.448,8.567,1.007,0.084,33.336,0,1,0,0,1,0,0,0
175,"Composition of Garnet from the Xianghualing Skarn Sn Deposit, South China: Its Petrogenetic Significance and Exploration Potential",39.339,0.358,15.397,10.677,1.365,0.095,32.123,0,0,0,0,0,0,0,1
176,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.334,0.153,17.401,7.656,0.798,0.073,34.01,0,1,0,0,1,0,0,0
177,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.331,0.659,16.96,7.349,0.781,0.316,34.183,0.016,1,0,0,1,0,0,0
178,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.33,0.215,19.37,4.47,0.52,0,36.19,0,0,0,0,0,0,0,1
179,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.33,0,19.24,4.47,0.933,0.203,35.71,0,0,0,0,0,0,0,1
180,"The Tongon Au Deposit, Northern C?te d＊Ivoire: An Example of Paleoproterozoic Au Skarn Mineralization",39.325,1.372,12.352,11.24,0,0,33.875,0,0,1,0,0,0,0,0
181,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.319,0.04,17.976,6.61,0.847,0.064,34.047,0,1,0,0,1,0,0,0
182,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.313,0.248,16.701,9.223,1.236,0.152,32.68,0,1,0,0,1,0,0,0
183,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.31,0.143,18.24,6.72,0.492,0,35.01,0,0,0,0,0,0,0,1
184,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",39.305,0.23,16.332,9.082,0.712,0.139,34.183,0,0,0,1,1,0,1,0
185,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.3,0.08,19.37,4.71,0.593,0,36.44,0,0,0,0,0,0,0,1
186,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.3,0,19.69,4.47,0.356,0,36.35,0,0,0,0,0,0,0,1
187,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.3,0.066,19.61,4.74,0.422,0,36.06,0,0,0,0,0,0,0,1
188,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.3,0,18.41,5.83,1.54,0,35.56,0,0,0,0,0,0,0,1
189,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.297,0.257,16.472,8.885,1.081,0.083,33.004,0,1,0,0,1,0,0,0
190,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",39.293,0.455,14.754,10.732,0.548,0.061,34.127,0,0,0,1,1,0,1,0
191,"Skarn Zonation of the Giant Jiama Cu-Mo-Au Deposit in Southern Tibet, SW China",39.291,1.584,18.618,3.144,0.868,0.178,38.165,0.013,0,1,1,0,0,1,0
192,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.287,0.3,17.268,7.347,0.781,0.03,34.223,0,1,0,0,1,0,0,0
193,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.285,0.687,16.804,7.166,0.782,0.289,34.29,0.014,1,0,0,1,0,0,0
194,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",39.285,0.028,14.076,11.919,0.563,0.064,34.039,0.002,0,0,1,1,0,1,0
195,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.281,0.602,16.13,9.064,0.966,0.09,33.291,0.033,1,0,0,1,0,0,0
196,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.281,0.171,17.333,7.501,0.799,0.075,33.803,0.023,1,0,0,1,0,0,0
197,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.28,0.033,19.29,4.91,0.284,0,36.25,0,0,0,0,0,0,0,1
198,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.28,0.642,19.34,4.04,0.701,0,36.22,0,0,0,0,0,0,0,1
199,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.275,0.207,16.374,7.612,0.613,0.356,34.132,0.003,1,0,0,1,0,0,0
200,"Genetic environment of W skarn and Pb-Zn vein mineralization associated with the Imog granite in the Taebaeksan Mineralized District, South Korea",39.27,0.55,20.16,3.931,6.23,0.03,29.99,0.01,0,0,0,1,1,0,0
201,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.27,0,19.79,4.21,0.293,0,36.52,0,0,0,0,0,0,0,1
202,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.27,0,19.81,4.38,0.242,0,36.44,0,0,0,0,0,0,0,1
203,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.27,0.241,18.22,6.91,0.518,0.044,35.03,0,0,0,0,0,0,0,1
204,"Garnet Geochemistry of Reduced Skarn System: Implications for Fluid Evolution and Skarn Formation of the Zhuxiling W (Mo) Deposit, China",39.266,0.337,19.327,4.742,0.255,0.178,36.119,0.003,0,0,0,0,1,1,0
205,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",39.263,0.338,16.865,8.475,0.67,0.067,34.302,0.002,0,0,1,1,0,1,0
206,"Genetic environment of W skarn and Pb-Zn vein mineralization associated with the Imog granite in the Taebaeksan Mineralized District, South Korea",39.26,0.85,15.81,8.101,0.1,0.16,35.45,0.03,0,0,0,1,1,0,0
207,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.26,0.102,17.95,6.18,0.964,0,35.59,0,0,0,0,0,0,0,1
208,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",39.257,0.572,14.713,10.618,0.542,0.154,34.13,0,0,0,1,1,0,1,0
209,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.25,0,19.44,4.67,1.036,0.249,35.87,0,0,0,0,0,0,0,1
210,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.248,0.481,17.534,7.354,0.769,0.088,33.985,0,1,0,0,1,0,0,0
211,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.243,0.231,16.718,9.152,1.151,0.101,33.139,0.022,1,0,0,1,0,0,0
212,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.24,0,19.54,4.88,0.349,0,36.09,0,0,0,0,0,0,0,1
213,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.24,0.442,17.98,6.14,0.7,0,35.84,0,0,0,0,0,0,0,1
214,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.24,0.139,18.27,6.9,0.455,0,35.34,0,0,0,0,0,0,0,1
215,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.24,0.291,18.8,6.02,0.361,0.034,35.27,0,0,0,0,0,0,0,1
216,"Gold skarn mineralization and fluid evolution in the Nickel Plate Deposit, British Columbia",39.24,0.07,18.83,5.579,0.82,0.04,36.34,0,0,1,0,0,0,0,0
217,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",39.232,0.228,15.635,10.154,0.745,0.111,33.882,0,0,0,1,1,0,1,0
218,"Garnets in porphyry每skarn systems: A LA每ICP每MS, fluid inclusion, and stable isotope study of garnets from the Hongniu每Hongshan copper deposit, Zhongdian area, NW Yunnan Province, China",39.23,0.19,14.53,9.88,0.41,0.06,34.58,0,0,0,1,0,0,0,0
219,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.228,0.239,16.417,9.26,1.312,0.114,32.573,0,1,0,0,1,0,0,0
220,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.226,0.041,17.725,6.803,0.902,0.043,34.215,0.018,1,0,0,1,0,0,0
221,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.225,0.122,17.323,7.201,0.966,0.099,34.257,0,1,0,0,1,0,0,0
222,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",39.218,0.955,15.926,8.923,0.672,0.067,34.191,0.004,0,0,1,1,0,1,0
223,"Skarn Zonation of the Giant Jiama Cu-Mo-Au Deposit in Southern Tibet, SW China",39.214,0.019,16.832,7.133,0.928,0.046,36.799,0.021,0,1,1,0,0,1,0
224,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.212,0.305,18.117,6.913,0.995,0.137,33.22,0,1,0,0,1,0,0,0
225,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.211,0.173,16.407,7.673,0.7,0.339,34.025,0.006,1,0,0,1,0,0,0
226,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.21,0.339,19.05,4.84,0.648,0,36.4,0,0,0,0,0,0,0,1
227,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.21,0.08,18.9,5.42,0.408,0,35.97,0,0,0,0,0,0,0,1
228,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.21,0.114,18.35,5.93,0.922,0,35.71,0,0,0,0,0,0,0,1
229,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.21,0,18.3,5.91,1.194,0,35.5,0,0,0,0,0,0,0,1
230,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.206,0.061,17.562,6.742,0.873,0.065,34.227,0,1,0,0,1,0,0,0
231,"Mineral chemistry and formation conditions of calc-silicate minerals of Qozlou Fe skarn deposit, Zanjan Province, NW Iran",39.2,0.44,8.49,17.67,0.5,0.14,32.61,0.01,1,0,0,0,0,0,0
232,Garnet composition as an indicator of Cu mineralization: evidence from skarn deposits of NW Iran,39.2,0.76,20.02,6.687,0.65,0.79,32.06,0,1,0,0,0,0,0,0
233,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",39.195,1.65,17.261,6.542,0.685,0.121,34.515,0.004,0,0,1,1,0,1,0
234,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.19,0.114,19.69,4.09,0.718,0,36.42,0,0,0,0,0,0,0,1
235,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.18,0,19.9,4.03,0.779,0,36.14,0,0,0,0,0,0,0,1
236,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.18,0.075,18.19,5.87,0.713,0.031,35.42,0,0,0,0,0,0,0,1
237,"Garnet Geochemistry of Reduced Skarn System: Implications for Fluid Evolution and Skarn Formation of the Zhuxiling W (Mo) Deposit, China",39.175,0.169,19.892,3.077,0.126,0.201,36.098,0.027,0,0,0,0,1,1,0
238,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.17,0,19.42,4.72,0.26,0,36.57,0,0,0,0,0,0,0,1
239,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.17,0.035,19.59,4.81,0.273,0,36.21,0,0,0,0,0,0,0,1
240,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.17,0,19.98,3.41,1.037,0,36.2,0,0,0,0,0,0,0,1
241,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.169,0.2,16.068,8.096,0.741,0.258,33.922,0,1,0,0,1,0,0,0
242,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",39.165,0.278,16.257,9.24,0.647,0.146,34.253,0,0,0,1,1,0,1,0
243,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.16,0.036,17.67,6.65,1.041,0,35.61,0,0,0,0,0,0,0,1
244,"Garnet Geochemistry of Reduced Skarn System: Implications for Fluid Evolution and Skarn Formation of the Zhuxiling W (Mo) Deposit, China",39.159,0.115,18.886,4.222,0.145,0.33,36.731,0,0,0,0,0,1,1,0
245,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.157,0.295,16.141,8.752,0.692,0.102,33.548,0.008,1,0,0,1,0,0,0
246,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",39.15,0.567,16.403,8.174,0.818,0.022,33.965,0.032,1,0,0,1,0,0,0
247,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.15,0.202,19.61,4.35,0.656,0,36.18,0,0,0,0,0,0,0,1
248,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,39.15,0.112,18.26,6.53,0.802,0,35.33,0,0,0,0,0,0,0,1
